instance,num_var,num_rep,num_steps,compress,runtime,gap,best_energy,gnd_energy,success_prob,best_solution
precision_3_timepoints_4.coo,48,32,1000,false,0.019871618,0.6080736840205058,-161.68650817871094,-162.67569627807504,0.0,-1;1;-1;-1;-1;1;-1;1;1;-1;1;1;-1;1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;-1;1;-1;1;-1;-1;-1;1;-1;-1;1;1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;-1
precision_3_timepoints_5.coo,60,32,1000,false,0.017111504,0.4616412021335282,-212.8572540283203,-213.84444810926774,0.0,1;-1;-1;-1;1;-1;-1;-1;1;-1;1;-1;-1;1;-1;-1;1;-1;1;-1;-1;-1;1;1;-1;1;-1;-1;-1;1;-1;-1;1;-1;-1;1;-1;1;-1;-1;1;1;-1;1;1;-1;1;-1;-1;1;-1;-1;-1;1;-1;-1;1;-1;1;1
precision_4_timepoints_3.coo,48,32,1000,false,0.016574036,0.2609308771709791,-125.27798461914062,-125.60572874894224,0.0,-1;1;1;-1;-1;-1;1;-1;-1;1;-1;-1;-1;1;1;-1;-1;1;-1;1;-1;-1;1;1;-1;1;-1;1;-1;-1;-1;1;-1;-1;1;-1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;-1
precision_4_timepoints_4.coo,64,32,1000,false,0.018045161,0.3032651680760086,-182.5720672607422,-183.12742896598917,0.0,1;-1;-1;1;-1;1;-1;1;-1;-1;1;1;-1;1;-1;1;-1;1;-1;-1;-1;-1;1;1;1;-1;-1;1;-1;1;-1;1;-1;-1;1;-1;-1;-1;1;1;-1;-1;1;-1;-1;-1;1;-1;-1;1;-1;-1;-1;1;1;-1;-1;-1;1;1;-1;1;-1;1
precision_4_timepoints_5.coo,80,32,1000,false,0.017299266,0.49742836948752767,-239.4520721435547,-240.6491291830358,0.0,-1;1;-1;-1;-1;-1;1;-1;-1;1;1;-1;-1;-1;1;1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;1;-1;1;1;1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;1;-1;1;1;-1;-1;-1;-1;1;1;1;-1;1;-1;-1
precision_2_timepoints_3.coo,24,32,10000,false,0.152011909,1.1320461467810692,-86.7437744140625,-87.73699771600796,0.0,-1;1;1;-1;-1;1;-1;-1;-1;1;-1;1;-1;-1;1;1;1;1;-1;-1;1;-1;-1;-1
precision_2_timepoints_4.coo,32,32,10000,false,0.162233507,0.9433921690336972,-126.9059066772461,-128.1145291122858,0.0,1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;-1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;-1;-1;-1
precision_2_timepoints_5.coo,40,32,10000,false,0.165495225,1.8570112907521876,-165.36314392089844,-168.49206050856347,0.0,1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1
precision_3_timepoints_3.coo,36,32,10000,false,0.167854618,0.36891964319342785,-111.09557342529297,-111.5069444468823,0.0,-1;1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;1;-1;-1;1;-1;1;-1;-1;1;1;-1;1;1;1;-1;1;-1;1;1
precision_3_timepoints_4.coo,48,32,10000,false,0.157145004,0.4120529008771896,-162.00538635253906,-162.67569627807504,0.0,-1;1;-1;-1;1;-1;-1;1;1;-1;1;-1;-1;1;-1;-1;1;-1;-1;-1;-1;-1;1;-1;1;-1;-1;-1;1;1;-1;1;1;-1;1;-1;-1;-1;1;-1;-1;1;1;-1;-1;-1;1;1
precision_3_timepoints_5.coo,60,32,10000,false,0.166014698,0.40566350373934446,-212.97695922851562,-213.84444810926774,0.0,1;-1;-1;-1;-1;1;-1;1;-1;-1;1;1;-1;-1;1;-1;-1;1;1;-1;-1;-1;-1;1;-1;-1;1;-1;1;-1;-1;-1;-1;-1;-1;1;-1;1;1;-1;1;1;-1;1;-1;-1;1;1;-1;1;-1;-1;-1;1;-1;1;1;-1;1;-1
precision_4_timepoints_3.coo,48,32,10000,false,0.15688514,0.10378223651698966,-125.47537231445312,-125.60572874894224,0.0,-1;1;-1;1;-1;1;-1;-1;-1;-1;1;1;-1;1;-1;1;1;-1;-1;-1;-1;1;-1;-1;-1;-1;1;-1;-1;1;-1;-1;-1;1;1;-1;-1;1;-1;1;1;-1;1;-1;-1;1;-1;-1
precision_4_timepoints_4.coo,64,32,10000,false,0.167669457,0.15126673089496737,-182.8504180908203,-183.12742896598917,0.0,-1;1;1;1;-1;-1;1;-1;-1;-1;1;1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;1;-1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;-1;-1;1;-1;-1;1;1;1;-1;1;1;1;-1;-1;1;-1;-1;1;-1;-1;-1;-1;1;1
precision_4_timepoints_5.coo,80,32,10000,false,0.165541689,0.1142674715494799,-240.3741455078125,-240.6491291830358,0.0,1;-1;-1;-1;-1;1;-1;-1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;1;1;1;-1;-1;-1;1;-1;-1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;-1;1;-1;-1;-1;-1;1;1;-1;-1;1;-1;1;1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;1;1;-1;-1;-1;1
precision_2_timepoints_3.coo,24,32,100000,false,1.478111998,1.873159274243609,-86.09354400634766,-87.73699771600796,0.0,1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;-1;-1;-1;-1;1;-1;1
precision_2_timepoints_4.coo,32,32,100000,false,1.499293188,0.9433921690336972,-126.9059066772461,-128.1145291122858,0.0,1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;-1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;-1;-1;-1
precision_2_timepoints_5.coo,40,32,100000,false,1.547964807,1.7244029959946838,-165.58657836914062,-168.49206050856347,0.0,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;1
precision_3_timepoints_3.coo,36,32,100000,false,1.538180875,0.3376239685078382,-111.1304702758789,-111.5069444468823,0.0,-1;1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;1;-1;1;-1;-1;1;-1;-1;1;-1;-1;1;-1;1;-1;-1;-1;1;1
precision_3_timepoints_4.coo,48,32,100000,false,1.574443727,0.5475828221920415,-161.784912109375,-162.67569627807504,0.0,-1;1;-1;-1;-1;1;-1;1;1;-1;1;-1;-1;-1;1;-1;1;1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;-1;-1;-1;-1;1;1;-1;1;1;-1;-1;-1;-1;-1;1;-1;1;-1;1;1
precision_3_timepoints_5.coo,60,32,100000,false,1.663236711,0.41832181310215927,-212.94989013671875,-213.84444810926774,0.0,1;-1;-1;-1;1;-1;-1;-1;1;-1;1;-1;-1;1;-1;-1;1;1;1;-1;-1;-1;1;-1;-1;-1;1;-1;-1;1;-1;-1;1;-1;1;1;1;-1;-1;-1;1;-1;-1;-1;1;-1;-1;1;-1;1;-1;-1;1;1;1;-1;-1;-1;1;1
precision_4_timepoints_3.coo,48,32,100000,false,1.583458053,0.18213181582264096,-125.37696075439453,-125.60572874894224,0.0,-1;1;-1;1;-1;1;-1;-1;-1;-1;1;-1;-1;-1;1;1;1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;1;-1;1;-1;-1;-1;1;1;1;-1;1;-1;1;1;-1;1;-1;1;-1;-1;1
precision_4_timepoints_4.coo,64,32,100000,false,1.627996055,0.1290527283993717,-182.89109802246094,-183.12742896598917,0.0,-1;1;1;1;-1;1;1;1;-1;-1;1;-1;-1;-1;1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;1;-1;-1;1;-1;1;-1;1;-1;-1;-1;-1;-1;1;-1;1;-1;-1;1;1;-1;-1;1;-1;-1;1;-1;-1;-1;1;-1;1;-1;-1;-1;1
precision_4_timepoints_5.coo,80,32,100000,false,1.661057786,0.1576440573409738,-240.26976013183594,-240.6491291830358,0.0,-1;1;1;-1;-1;1;1;-1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;-1;-1;-1;1;1;-1;1;-1;-1;1;-1;-1;-1;-1;1;-1;1;-1;-1;1;-1;1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;1;1;-1;-1;1;1;-1;1;-1;-1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;-1
precision_2_timepoints_3.coo,24,64,100,false,0.006044065,2.16224965549007,-85.83990478515625,-87.73699771600796,0.0,-1;1;-1;1;-1;1;1;-1;1;-1;-1;-1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;-1
precision_2_timepoints_4.coo,32,64,100,false,0.003947304,2.826948111052286,-124.4927978515625,-128.1145291122858,0.0,-1;1;-1;1;-1;1;-1;-1;-1;1;1;-1;-1;-1;-1;1;1;-1;-1;1;-1;1;1;1;1;-1;-1;-1;1;-1;-1;-1
precision_2_timepoints_5.coo,40,64,100,false,0.002608387,1.7856130939435992,-165.4834442138672,-168.49206050856347,0.0,1;-1;-1;1;-1;-1;-1;1;1;-1;1;-1;-1;1;-1;1;-1;1;-1;1;1;-1;1;-1;-1;1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;-1
